time,id,rssi
2025-07-05T13:54:12Z,4C336166FA,-68
2025-07-05T13:54:13Z,521978190D,-63
2025-07-05T13:54:13Z,34522D2D87,-67
2025-07-05T13:54:14Z,3366551929,-60
2025-07-05T13:54:14Z,55522A34E0,-67
2025-07-05T13:54:15Z,4C52336167,-63
2025-07-05T13:54:15Z,1978617878,-80
2025-07-05T13:54:15Z,611E2A2D22,-72
2025-07-05T13:54:16Z,522D1E66B6,-68
2025-07-05T13:54:17Z,4C336166FA,-69
2025-07-05T13:54:18Z,521978190D,-63
2025-07-05T13:54:18Z,34522D2D87,-67
2025-07-05T13:54:19Z,3366551929,-61
2025-07-05T13:54:19Z,55522A34E0,-67
2025-07-05T13:54:20Z,4C52336167,-62
2025-07-05T13:54:20Z,1978617878,-80
2025-07-05T13:54:20Z,611E2A2D22,-72
2025-07-05T13:54:22Z,522D1E66B6,-70
2025-07-05T13:54:23Z,4C336166FA,-68
2025-07-05T13:54:23Z,521978190D,-63
2025-07-05T13:54:24Z,3366551929,-60
2025-07-05T13:54:24Z,55522A34E0,-67
2025-07-05T13:54:25Z,4C52336167,-62
2025-07-05T13:54:25Z,611E2A2D22,-72
2025-07-05T13:54:27Z,522D1E66B6,-68
2025-07-05T13:54:37Z,522D1E66B6,-68
2025-07-05T13:54:39Z,521978190D,-63
2025-07-05T13:54:39Z,34522D2D87,-66
2025-07-05T13:54:40Z,3366551929,-60
2025-07-05T13:54:40Z,55522A34E0,-66
2025-07-05T13:54:41Z,1978617878,-80
2025-07-05T13:54:41Z,4C52336167,-62
2025-07-05T13:54:41Z,611E2A2D22,-72
2025-07-05T13:54:42Z,522D1E66B6,-68
2025-07-05T13:54:44Z,521978190D,-63
2025-07-05T13:54:44Z,34522D2D87,-66
2025-07-05T13:54:44Z,4C336166FA,-68
2025-07-05T13:54:45Z,3366551929,-60
2025-07-05T13:54:45Z,55522A34E0,-66
2025-07-05T13:54:46Z,1978617878,-80
2025-07-05T13:54:46Z,4C52336167,-62
2025-07-05T13:54:46Z,611E2A2D22,-72
2025-07-05T13:54:48Z,522D1E66B6,-68
2025-07-05T13:54:49Z,521978190D,-63
2025-07-05T13:54:49Z,34522D2D87,-66
2025-07-05T13:54:49Z,4C336166FA,-69
2025-07-05T13:54:50Z,3366551929,-60
2025-07-05T13:54:50Z,55522A34E0,-66
2025-07-05T13:54:51Z,1978617878,-80
2025-07-05T13:54:51Z,4C52336167,-62
2025-07-05T13:54:53Z,522D1E66B6,-68
2025-07-05T13:54:54Z,521978190D,-63
2025-07-05T13:54:54Z,34522D2D87,-66
2025-07-05T13:54:55Z,4C336166FA,-68
2025-07-05T13:54:55Z,3366551929,-60
2025-07-05T13:54:56Z,55522A34E0,-66
2025-07-05T13:54:56Z,1978617878,-80
2025-07-05T13:54:57Z,611E2A2D22,-72
2025-07-05T13:54:58Z,522D1E66B6,-68
2025-07-05T13:54:59Z,521978190D,-63
2025-07-05T13:55:00Z,34522D2D87,-66
2025-07-05T13:55:00Z,4C336166FA,-68
2025-07-05T13:55:01Z,3366551929,-60
2025-07-05T13:55:01Z,55522A34E0,-66
2025-07-05T13:55:02Z,1978617878,-81
2025-07-05T13:55:02Z,34072AAA,-83
2025-07-05T13:55:02Z,4C52336167,-64
2025-07-05T13:55:03Z,522D1E66B6,-68
2025-07-05T13:55:05Z,521978190D,-63
2025-07-05T13:55:05Z,34522D2D87,-67
2025-07-05T13:55:05Z,4C336166FA,-69
2025-07-05T13:55:06Z,3366551929,-60
2025-07-05T13:55:07Z,1978617878,-80
2025-07-05T13:55:07Z,611E2A2D22,-72
2025-07-05T13:55:09Z,522D1E66B6,-68
2025-07-05T13:55:19Z,522D1E66B6,-68
2025-07-05T13:55:20Z,521978190D,-63
2025-07-05T13:55:20Z,34522D2D87,-67
2025-07-05T13:55:21Z,4C336166FA,-69
2025-07-05T13:55:22Z,55522A34E0,-66
2025-07-05T13:55:22Z,1978617878,-79
2025-07-05T13:55:23Z,611E2A2D22,-72
2025-07-05T13:55:23Z,4C52336167,-62
2025-07-05T13:55:24Z,522D1E66B6,-69
2025-07-05T13:55:25Z,521978190D,-65
2025-07-05T13:55:26Z,34522D2D87,-66
2025-07-05T13:55:27Z,3366551929,-59
2025-07-05T13:55:27Z,4C336166FA,-68
2025-07-05T13:55:27Z,55522A34E0,-63
2025-07-05T13:55:28Z,1978617878,-78
2025-07-05T13:55:28Z,611E2A2D22,-82
2025-07-05T13:55:28Z,4C52336167,-70
2025-07-05T13:55:29Z,522D1E66B6,-69
2025-07-05T13:55:31Z,521978190D,-63
2025-07-05T13:55:31Z,34522D2D87,-67
2025-07-05T13:55:31Z,3407074B7A,-82
2025-07-05T13:55:32Z,3366551929,-61
2025-07-05T13:55:32Z,55522A34E0,-66
2025-07-05T13:55:33Z,1978617878,-79
2025-07-05T13:55:33Z,611E2A2D22,-71
2025-07-05T13:55:33Z,4C52336167,-58
2025-07-05T13:55:35Z,522D1E66B6,-68
2025-07-05T13:55:36Z,521978190D,-64
2025-07-05T13:55:36Z,34522D2D87,-66
2025-07-05T13:55:37Z,3366551929,-60
2025-07-05T13:55:37Z,55522A34E0,-64
2025-07-05T13:55:37Z,4C336166FA,-66
2025-07-05T13:55:38Z,1978617878,-83
