time,id,rssi
2025-07-04T22:44:26Z,1978617878,-50
2025-07-04T22:44:32Z,1978617878,-49
2025-07-04T22:44:37Z,1978617878,-50
2025-07-04T22:44:42Z,1978617878,-49
2025-07-04T22:44:47Z,1978617878,-51
2025-07-04T22:44:52Z,1978617878,-47
2025-07-04T22:44:58Z,1978617878,-47
2025-07-04T22:45:03Z,1978617878,-47
2025-07-04T22:45:08Z,1978617878,-47
2025-07-04T22:45:13Z,1978617878,-46
2025-07-04T22:45:18Z,1978617878,-46
2025-07-04T22:45:24Z,1978617878,-46
2025-07-04T22:45:29Z,1978617878,-46
2025-07-04T22:45:34Z,1978617878,-46
2025-07-04T22:45:39Z,1978617878,-52
2025-07-04T22:45:44Z,1978617878,-51
2025-07-04T22:45:50Z,1978617878,-52
2025-07-04T22:45:55Z,1978617878,-48
2025-07-04T22:46:00Z,1978617878,-57
2025-07-04T22:46:05Z,1978617878,-48
2025-07-04T22:46:10Z,1978617878,-58
2025-07-04T22:46:16Z,1978617878,-67
2025-07-04T22:46:21Z,1978617878,-27
2025-07-04T22:46:26Z,1978617878,-27
2025-07-04T22:46:31Z,1978617878,-27
2025-07-04T22:46:36Z,1978617878,-26
2025-07-04T22:46:42Z,1978617878,-27
2025-07-04T22:46:47Z,1978617878,-27
2025-07-04T22:46:52Z,1978617878,-27
2025-07-04T22:46:57Z,1978617878,-27
2025-07-04T22:47:03Z,1978617878,-27
2025-07-04T22:47:08Z,1978617878,-27
2025-07-04T22:47:13Z,1978617878,-27
2025-07-04T22:47:18Z,1978617878,-27
2025-07-04T22:47:23Z,1978617878,-27
2025-07-04T22:47:29Z,1978617878,-27
2025-07-04T22:47:34Z,1978617878,-27
2025-07-04T22:47:39Z,1978617878,-26
2025-07-04T22:47:44Z,1978617878,-27
2025-07-04T22:47:49Z,1978617878,-27
2025-07-04T22:47:55Z,1978617878,-26
2025-07-04T22:48:00Z,1978617878,-27
2025-07-04T22:48:05Z,1978617878,-27
2025-07-04T22:48:10Z,1978617878,-27
2025-07-04T22:48:15Z,1978617878,-27
2025-07-04T22:48:21Z,1978617878,-27
2025-07-04T22:48:26Z,1978617878,-27
2025-07-04T22:48:31Z,1978617878,-27
2025-07-04T22:48:36Z,1978617878,-27
2025-07-04T22:48:41Z,1978617878,-27
2025-07-04T22:48:47Z,1978617878,-27
2025-07-04T22:48:52Z,1978617878,-27
2025-07-04T22:48:57Z,1978617878,-27
2025-07-04T22:49:02Z,1978617878,-27
2025-07-04T22:49:07Z,1978617878,-27
2025-07-04T22:49:13Z,1978617878,-26
2025-07-04T22:49:18Z,1978617878,-27
2025-07-04T22:49:23Z,1978617878,-27
2025-07-04T22:49:28Z,1978617878,-27
2025-07-04T22:49:33Z,1978617878,-27
2025-07-04T22:49:39Z,1978617878,-27
2025-07-04T22:49:44Z,1978617878,-27
2025-07-04T22:49:49Z,1978617878,-27
2025-07-04T22:49:54Z,1978617878,-27
2025-07-04T22:50:00Z,1978617878,-27
2025-07-04T22:50:05Z,1978617878,-27
2025-07-04T22:50:10Z,1978617878,-26
2025-07-04T22:50:15Z,1978617878,-27
2025-07-04T22:50:20Z,1978617878,-27
2025-07-04T22:50:26Z,1978617878,-27
2025-07-04T22:50:31Z,1978617878,-27
2025-07-04T22:50:36Z,1978617878,-27
2025-07-04T22:50:41Z,1978617878,-27
2025-07-04T22:50:46Z,1978617878,-27
2025-07-04T22:50:52Z,1978617878,-28
2025-07-04T22:50:57Z,1978617878,-28
2025-07-04T22:51:02Z,1978617878,-27
2025-07-04T22:51:07Z,1978617878,-27
2025-07-04T22:51:12Z,1978617878,-28
2025-07-04T22:51:18Z,1978617878,-57
2025-07-05T12:07:50Z,1978617878,-84
2025-07-05T12:07:55Z,1978617878,-86
2025-07-05T12:07:57Z,3407074B7A,-67
2025-07-05T12:08:01Z,1978617878,-72
2025-07-05T12:08:02Z,34000000,-68
2025-07-05T12:08:06Z,1978617878,-74
2025-07-05T12:08:11Z,1978617878,-91
2025-07-05T12:08:16Z,1978617878,-101
2025-07-05T12:08:21Z,1978617878,-85
2025-07-05T12:08:25Z,3407074B7A,-84
2025-07-05T12:08:27Z,1978617878,-84
2025-07-05T12:08:31Z,34000000,-90
2025-07-05T12:08:32Z,1978617878,-95
2025-07-05T12:08:37Z,1978617878,-98
2025-07-05T12:08:42Z,1978617878,-97
2025-07-05T12:08:47Z,1978617878,-107
2025-07-05T12:08:53Z,1978617878,-103
2025-07-05T12:08:54Z,3407074B7A,-98
2025-07-05T12:08:59Z,34000000,-103
2025-07-05T12:09:03Z,1978617878,-103
2025-07-05T12:11:16Z,0000000000,-49
2025-07-05T12:11:54Z,00000000,-49
2025-07-05T12:14:27Z,FFFFFFFF,-55
2025-07-05T12:18:44Z,FFFFFFFF,-54
2025-07-05T12:19:15Z,7FFFFFFF,-69
2025-07-05T12:19:21Z,7FFFFFFF,-67
2025-07-05T12:19:25Z,7FFFFFFF,-70
2025-07-05T12:19:29Z,00000000,-66
2025-07-05T12:19:29Z,00000000,-64
2025-07-05T12:19:30Z,55520000,-65
2025-07-05T12:19:34Z,00000000,-81
2025-07-05T12:19:34Z,557FFFFF,-60
2025-07-05T12:19:38Z,00000000,-43
2025-07-05T12:20:07Z,0000000000,-53
2025-07-05T12:20:27Z,4C000000,-47
2025-07-05T12:20:36Z,7FFFFFFF,-48
2025-07-05T12:20:37Z,0000000000,-72
2025-07-05T12:20:38Z,33FFFFFF,-57
2025-07-05T12:20:41Z,7FFFFFFF,-49
2025-07-05T12:20:46Z,7FFFFFFF,-49
2025-07-05T12:20:48Z,33FFFFFF,-74
2025-07-05T12:20:51Z,7FFFFFFF,-55
2025-07-05T12:20:56Z,00000000,-43
2025-07-05T12:20:58Z,33FFFFFF,-58
2025-07-05T12:21:06Z,4C000000,-56
2025-07-05T12:28:14Z,55522A34,-91
2025-07-05T12:28:27Z,7FFFFFFF,-73
2025-07-05T12:28:30Z,33000000,-97
2025-07-05T12:43:05Z,33667FFF,-61
2025-07-05T12:43:06Z,34522D2D87,-43
2025-07-05T12:43:06Z,52190000,-49
2025-07-05T12:43:11Z,34522D2D87,-40
2025-07-05T12:43:14Z,52197FFF,-71
2025-07-05T12:43:15Z,3366551929,-53
2025-07-05T12:43:16Z,34522D2D,-43
2025-07-05T12:43:18Z,521978190D,-51
2025-07-05T12:43:21Z,34522D00,-44
2025-07-05T12:43:23Z,521978190D,-49
2025-07-05T12:43:25Z,34520000,-43
2025-07-05T12:43:25Z,4C7FFFFF,-36
2025-07-05T12:43:28Z,337FFFFF,-53
2025-07-05T12:43:28Z,521978190D,-50
2025-07-05T12:43:29Z,34522D2D87,-42
2025-07-05T12:43:32Z,3366551929,-47
2025-07-05T12:43:33Z,34522D2D87,-42
2025-07-05T12:43:33Z,521978190D,-50
2025-07-05T12:43:35Z,4C52337F,-34
2025-07-05T12:43:37Z,3366551929,-42
2025-07-05T12:43:38Z,34522D2D87,-40
2025-07-05T12:43:42Z,3366551929,-44
2025-07-05T12:43:43Z,34522D2D87,-42
2025-07-05T12:43:44Z,4C52337F,-33
2025-07-05T12:43:44Z,521978190D,-54
2025-07-05T12:43:47Z,3366551929,-45
2025-07-05T12:43:48Z,34522D2D87,-42
2025-07-05T12:43:49Z,521978190D,-55
2025-07-05T12:43:52Z,4C52336167,-34
2025-07-05T12:43:52Z,3366551929,-49
2025-07-05T12:43:53Z,34522D2D87,-43
2025-07-05T12:43:54Z,521978190D,-61
2025-07-05T12:43:57Z,4C52336167,-32
2025-07-05T12:43:58Z,3366551929,-48
2025-07-05T12:43:59Z,34522D2D87,-43
2025-07-05T12:43:59Z,521978190D,-57
2025-07-05T12:44:01Z,4C523361,-31
2025-07-05T12:44:03Z,3366551929,-42
2025-07-05T12:44:05Z,521978190D,-46
2025-07-05T12:44:08Z,34522D00,-40
2025-07-05T12:44:08Z,33665519,-43
2025-07-05T12:44:08Z,4C52337F,-30
2025-07-05T12:44:10Z,521978190D,-45
2025-07-05T12:44:12Z,33665519,-43
2025-07-05T12:44:12Z,4C520000,-31
2025-07-05T12:44:15Z,521978190D,-45
2025-07-05T12:44:16Z,33665519,-43
2025-07-05T12:44:19Z,33665519,-44
2025-07-05T12:44:20Z,52197800,-46
2025-07-05T12:44:23Z,34520000,-42
2025-07-05T12:44:27Z,3366551929,-42
2025-07-05T12:44:28Z,52197819,-43
2025-07-05T12:44:30Z,4C523361,-36
2025-07-05T12:44:32Z,3366551929,-35
2025-07-05T12:44:37Z,33665519,-33
2025-07-05T12:44:39Z,55000000,-52
2025-07-05T12:44:41Z,33665500,-37
2025-07-05T12:44:42Z,4C7FFFFF,-27
2025-07-05T12:44:44Z,52197FFF,-37
2025-07-05T12:44:45Z,00000000,-56
2025-07-05T12:44:46Z,4C7FFFFF,-27
2025-07-05T12:44:48Z,52197FFF,-36
2025-07-05T12:44:51Z,7FFFFFFF,-53
2025-07-05T12:44:52Z,52197FFF,-30
2025-07-05T12:44:56Z,52197FFF,-30
2025-07-05T12:45:00Z,52197FFF,-30
2025-07-05T12:45:04Z,52190000,-32
2025-07-05T12:45:08Z,52190000,-33
2025-07-05T12:45:11Z,52197FFF,-31
2025-07-05T12:45:15Z,52190000,-34
2025-07-05T12:45:16Z,55000000,-51
2025-07-05T12:45:19Z,52190000,-31
2025-07-05T12:45:25Z,33667FFF,-33
2025-07-05T12:45:29Z,33667FFF,-36
2025-07-05T12:45:32Z,00000000,-26
2025-07-05T12:45:33Z,33660000,-32
2025-07-05T12:45:33Z,52197800,-37
2025-07-05T12:45:37Z,33660000,-40
2025-07-05T12:45:38Z,00000000,-26
2025-07-05T12:45:44Z,34000000,-35
2025-07-05T12:45:45Z,52197800,-40
2025-07-05T12:45:48Z,34000000,-34
2025-07-05T12:45:49Z,52190000,-36
2025-07-05T12:45:52Z,34000000,-32
2025-07-05T12:45:54Z,55000000,-62
2025-07-05T12:46:05Z,52000000,-37
