Time,Latitude,Longitude,Altitude,Hdop,Vdop,Pdop,NavigationMode,Satellites,OnTime
2025-06-20T11:29:18Z,38.929729,-77.052254,62,1.13,0.82,1.40,3,10,91
2080-01-05T23:59:43Z,0.000000,0.000000,0,0.00,0.00,0.00,1,0,5
2080-01-05T23:59:43Z,0.000000,0.000000,0,0.00,0.00,0.00,1,0,5
