time,id,rssi
2017-01-22T06:39:08Z,4C52336167,-31
2017-01-22T06:39:09Z,3366551929,-52
2017-01-22T06:39:11Z,521978190D,-43
2017-01-22T06:39:11Z,34522D2D87,-43
2017-01-22T06:39:14Z,4C52336167,-31
2017-01-22T06:39:15Z,3366551929,-52
2017-01-22T06:39:16Z,521978190D,-43
2017-01-22T06:39:16Z,34522D2D87,-43
2017-01-22T06:39:19Z,4C52336167,-31
2017-01-22T06:39:21Z,521978190D,-43
2017-01-22T06:39:21Z,34522D2D87,-43
2017-01-22T06:39:21Z,3407074B7A,-79
2017-01-22T06:39:24Z,4C52336167,-31
2017-01-22T06:39:25Z,3366551929,-51
2017-01-22T06:39:26Z,521978190D,-43
2017-01-22T06:39:26Z,34522D2D87,-43
2017-01-22T06:39:27Z,3407074B,-79
2017-01-22T06:39:29Z,4C52336167,-31
2017-01-22T06:39:30Z,3366551929,-52
2017-01-22T06:39:31Z,521978190D,-43
2017-01-22T06:39:32Z,34522D2D87,-43
2017-01-22T06:39:35Z,4C52336167,-31
2017-01-22T06:39:36Z,3366551929,-51
2017-01-22T06:39:37Z,521978190D,-43
2017-01-22T06:39:37Z,34522D2D87,-43
2017-01-22T06:39:40Z,4C52336167,-31
2017-01-22T06:39:41Z,3366551929,-51
2017-01-22T06:39:42Z,521978190D,-43
2017-01-22T06:39:45Z,3407074B7A,-78
2017-01-22T06:39:45Z,4C52336167,-31
2017-01-22T06:39:46Z,3366551929,-51
2017-01-22T06:39:47Z,521978190D,-43
2017-01-22T06:39:47Z,34522D2D87,-43
2017-01-22T06:39:50Z,340707FF,-79
2017-01-22T06:39:50Z,4C52336167,-31
2017-01-22T06:39:51Z,3366551929,-52
2017-01-22T06:39:52Z,34522D2D87,-43
2017-01-22T06:39:56Z,4C52336167,-31
2017-01-22T06:39:56Z,3366551929,-51
2017-01-22T06:39:57Z,521978190D,-43
2017-01-22T06:39:58Z,34522D2D87,-43
2017-01-22T06:40:01Z,4C52336167,-31
2017-01-22T06:40:02Z,3366551929,-52
2017-01-22T06:40:03Z,521978190D,-44
2017-01-22T06:40:03Z,34522D2D87,-43
2017-01-22T06:40:06Z,4C52336167,-32
2017-01-22T06:40:07Z,3366551929,-51
2017-01-22T06:40:08Z,521978190D,-48
2017-01-22T06:40:08Z,34522D2D87,-43
2017-01-22T06:40:09Z,3407074B7A,-79
2017-01-22T06:40:17Z,4C52336167,-31
2017-01-22T06:40:17Z,3366551929,-51
2017-01-22T06:40:18Z,521978190D,-43
2017-01-22T06:40:18Z,34522D2D87,-43
2017-01-22T06:40:19Z,34000000,-80
2017-01-22T06:40:22Z,4C52336167,-31
2017-01-22T06:40:22Z,3366551929,-51
2017-01-22T06:40:23Z,521978190D,-43
2017-01-22T06:40:24Z,34522D2D87,-43
2017-01-22T06:40:27Z,4C52336167,-31
2017-01-22T06:40:28Z,3366551929,-52
2017-01-22T06:40:29Z,521978190D,-43
2017-01-22T06:40:29Z,34522D2D87,-43
2017-01-22T06:40:32Z,4C52336167,-31
2017-01-22T06:40:33Z,3366551929,-51
2017-01-22T06:40:34Z,521978190D,-43
2017-01-22T06:40:34Z,34522D2D87,-43
2017-01-22T06:40:38Z,4C52336167,-31
2017-01-22T06:40:38Z,3366551929,-51
2017-01-22T06:40:39Z,3407074B7A,-81
2017-01-22T06:40:39Z,34522D2D87,-42
2017-01-22T06:40:43Z,4C52336167,-31
2017-01-22T06:40:43Z,3366551929,-51
2017-01-22T06:40:44Z,340707FF,-80
2017-01-22T06:40:44Z,521978190D,-43
2017-01-22T06:40:44Z,34522D2D87,-43
2017-01-22T06:40:48Z,4C52336167,-30
2017-01-22T06:40:48Z,3366551929,-51
2017-01-22T06:40:49Z,521978190D,-43
2017-01-22T06:40:50Z,34522D2D87,-43
2017-01-22T06:40:53Z,4C52336167,-31
2017-01-22T06:40:54Z,3366551929,-51
2017-01-22T06:40:55Z,521978190D,-43
2017-01-22T06:40:55Z,34522D2D87,-43
2017-01-22T06:40:59Z,4C52336167,-31
2017-01-22T06:40:59Z,3366551929,-51
2017-01-22T06:41:00Z,521978190D,-43
2017-01-22T06:41:00Z,34522D2D87,-43
2017-01-22T06:41:03Z,3407074B7A,-79
2017-01-22T06:41:04Z,4C52336167,-31
2017-01-22T06:41:04Z,3366551929,-51
2017-01-22T06:41:05Z,521978190D,-44
2017-01-22T06:41:05Z,34522D2D87,-43
2017-01-22T06:41:09Z,4C52336167,-31
2017-01-22T06:41:10Z,521978190D,-43
2017-01-22T06:41:10Z,34522D2D87,-43
2017-01-22T06:41:14Z,3366551929,-51
2017-01-22T06:41:15Z,521978190D,-43
2017-01-22T06:41:16Z,34522D2D87,-43
2017-01-22T06:41:20Z,3366551929,-51
2017-01-22T06:41:25Z,3366551929,-51
2017-01-22T06:41:25Z,4C52336167,-31
2017-01-22T06:41:26Z,521978190D,-43
2017-01-22T06:41:26Z,34522D2D87,-43
2017-01-22T06:41:26Z,3407074B7A,-80
2017-01-22T06:41:30Z,3366551929,-51
2017-01-22T06:41:30Z,4C52336167,-31
2017-01-22T06:41:31Z,521978190D,-43
2017-01-22T06:41:31Z,34522D2D87,-43
2017-01-22T06:41:35Z,3366551929,-49
2017-01-22T06:41:36Z,521978190D,-42
2017-01-22T06:41:36Z,34522D2D87,-43
2017-01-22T06:41:40Z,3366551929,-52
2017-01-22T06:41:41Z,4C52336167,-31
2017-01-22T06:41:41Z,521978190D,-43
2017-01-22T06:41:42Z,34522D2D87,-43
2017-01-22T06:41:46Z,3366551929,-51
2017-01-22T06:41:46Z,4C52336167,-31
2017-01-22T06:41:47Z,521978190D,-43
2017-01-22T06:41:47Z,34522D2D87,-43
2017-01-22T06:41:49Z,3407074B7A,-80
