time,id,rssi
2017-01-22T09:43:27Z,3366551929,-73
2017-01-22T09:43:28Z,521978190D,-61
2017-01-22T09:43:29Z,34522D2D87,-70
2017-01-22T09:43:29Z,4C52336167,-72
2017-01-22T09:43:33Z,3366551929,-75
2017-01-22T09:43:33Z,521978190D,-62
2017-01-22T09:43:34Z,34522D2D87,-72
2017-01-22T09:43:34Z,4C52336167,-73
2017-01-22T09:43:38Z,3366551929,-75
2017-01-22T09:43:38Z,521978190D,-61
2017-01-22T09:43:39Z,34522D2D87,-71
2017-01-22T09:43:40Z,4C52336167,-73
2017-01-22T09:43:43Z,3366551929,-73
2017-01-22T09:43:44Z,521978190D,-61
2017-01-22T09:43:44Z,34522D2D87,-70
2017-01-22T09:43:45Z,4C52336167,-73
2017-01-22T09:43:48Z,3366551929,-74
2017-01-22T09:43:49Z,521978190D,-62
2017-01-22T09:43:49Z,34522D2D87,-70
2017-01-22T09:43:50Z,4C52336167,-71
2017-01-22T09:43:53Z,3366551929,-74
2017-01-22T09:43:54Z,521978190D,-62
2017-01-22T09:43:55Z,34522D2D87,-70
2017-01-22T09:43:55Z,4C52336167,-70
2017-01-22T09:43:58Z,3366551929,-79
2017-01-22T09:43:59Z,521978190D,-62
2017-01-22T09:44:00Z,34522D2D87,-70
2017-01-22T09:44:00Z,4C52336167,-78
2017-01-22T09:44:04Z,3366551929,-73
2017-01-22T09:44:04Z,521978190D,-65
2017-01-22T09:44:05Z,34522D2D87,-72
2017-01-22T09:44:06Z,4C52336167,-75
2017-01-22T09:44:09Z,3366551929,-72
2017-01-22T09:44:10Z,521978190D,-58
2017-01-22T09:44:10Z,34522D2D87,-71
2017-01-22T09:44:11Z,4C52336167,-71
2017-01-22T09:44:14Z,3366551929,-72
2017-01-22T09:44:15Z,521978190D,-61
2017-01-22T09:44:15Z,34522D2D87,-66
2017-01-22T09:44:16Z,4C52336167,-61
2017-01-22T09:44:19Z,3366551929,-68
2017-01-22T09:44:20Z,521978190D,-57
2017-01-22T09:44:20Z,34522D2D87,-70
2017-01-22T09:44:21Z,4C52336167,-63
2017-01-22T09:44:24Z,3366551929,-71
2017-01-22T09:44:25Z,521978190D,-60
2017-01-22T09:44:26Z,34522D2D87,-68
2017-01-22T09:44:27Z,4C52336167,-62
2017-01-22T09:44:30Z,3366551929,-66
2017-01-22T09:44:30Z,521978190D,-54
2017-01-01T01:01:10Z,4C52336167,-79
2017-01-01T01:01:12Z,521978190D,-74
2017-01-01T01:01:12Z,34522D2D87,-84
2017-01-01T01:01:15Z,4C52336167,-79
2017-01-01T01:01:17Z,3366551929,-83
2017-01-01T01:01:17Z,521978190D,-74
2017-01-01T01:01:18Z,34522D2D87,-84
2017-01-01T01:01:21Z,4C52336167,-79
2017-01-01T01:01:22Z,3366551929,-83
2017-01-01T01:01:22Z,521978190D,-74
2017-01-01T01:01:23Z,34522D2D87,-84
2017-01-01T01:01:26Z,4C52336167,-79
2017-01-01T01:01:27Z,3366551929,-83
2017-01-01T01:01:28Z,521978190D,-74
2017-01-01T01:01:28Z,34522D2D87,-84
2017-01-01T01:01:31Z,4C52336167,-78
2017-01-01T01:01:32Z,3366551929,-83
2017-01-01T01:01:33Z,521978190D,-74
2017-01-01T01:01:33Z,34522D2D87,-85
2017-01-01T01:01:36Z,4C52336167,-79
2017-01-01T01:01:37Z,3366551929,-83
2017-01-01T01:01:38Z,521978190D,-74
2017-01-01T01:01:38Z,34522D2D87,-84
2017-01-01T01:01:42Z,4C52336167,-79
2017-01-01T01:01:42Z,3366551929,-83
2017-01-01T01:01:43Z,521978190D,-74
2017-01-01T01:01:44Z,34522D2D87,-84
2017-01-01T01:01:47Z,4C52336167,-79
2017-01-01T01:01:48Z,3366551929,-83
2025-06-14T22:51:48Z,521978190D,-74
2025-06-14T22:51:48Z,34522D2D87,-79
2025-06-14T22:51:52Z,4C52336167,-79
2025-06-14T22:51:53Z,3366551929,-83
2025-06-14T22:51:53Z,521978190D,-74
2025-06-14T22:51:54Z,34522D2D87,-85
2025-06-14T22:51:57Z,4C52336167,-79
2025-06-14T22:51:58Z,3366551929,-83
2025-06-14T22:51:58Z,521978190D,-74
2025-06-14T22:51:59Z,34522D2D87,-85
2025-06-14T22:52:02Z,4C52336167,-79
2025-06-14T22:52:03Z,3366551929,-82
2025-06-14T22:52:03Z,521978190D,-73
2025-06-14T22:52:04Z,34522D2D87,-84
2025-06-14T22:52:08Z,4C52336167,-78
2025-06-14T22:52:08Z,3366551929,-82
2025-06-14T22:52:09Z,521978190D,-74
2025-06-14T22:52:09Z,34522D2D87,-84
2025-06-14T22:52:13Z,4C52336167,-78
2025-06-14T22:52:13Z,3366551929,-83
2025-06-14T22:52:14Z,521978190D,-74
2025-06-14T22:52:18Z,3366551929,-81
2025-06-14T22:52:19Z,521978190D,-74
2025-06-14T22:52:19Z,34522D2D87,-84
2025-06-14T22:52:23Z,4C52336167,-78
2025-06-14T22:52:24Z,3366551929,-82
2025-06-14T22:52:24Z,521978190D,-74
2025-06-14T22:52:25Z,34522D2D87,-84
2025-06-14T22:52:28Z,4C52336167,-79
2025-06-14T22:52:29Z,3366551929,-83
2025-06-14T22:52:29Z,521978190D,-74
2025-06-14T22:52:30Z,34522D2D87,-84
2025-06-14T22:52:34Z,4C52336167,-78
2025-06-14T22:52:34Z,3366551929,-83
2025-06-14T22:52:34Z,521978190D,-74
2025-06-14T22:52:35Z,34522D2D87,-84
2025-06-14T22:52:39Z,4C52336167,-78
2025-06-14T22:52:39Z,3366551929,-83
2025-06-14T22:52:40Z,521978190D,-74
2025-06-14T22:52:40Z,34522D2D87,-84
2025-06-14T22:52:44Z,4C52336167,-78
2025-06-14T22:52:44Z,3366551929,-82
2025-06-14T22:52:45Z,521978190D,-73
2025-06-14T22:52:45Z,34522D2D87,-84
2025-06-14T22:52:49Z,4C52336167,-78
2025-06-14T22:52:50Z,3366551929,-83
2025-06-14T22:52:50Z,521978190D,-74
2025-06-14T22:52:50Z,34522D2D87,-79
2025-06-14T22:52:55Z,4C52336167,-78
2025-06-14T22:52:55Z,3366551929,-83
2025-06-14T22:52:55Z,521978190D,-74
2025-06-14T22:52:56Z,34522D2D87,-84
2025-06-14T22:53:00Z,4C52336167,-78
2025-06-14T22:53:00Z,521978190D,-74
2025-06-14T22:53:01Z,34522D2D87,-85
2025-06-14T22:53:05Z,3366551929,-83
2025-06-14T22:53:05Z,4C52336167,-78
2025-06-14T22:53:06Z,521978190D,-74
2025-06-14T22:53:06Z,34522D2D87,-84
2025-06-14T22:53:10Z,3366551929,-84
2025-06-14T22:53:10Z,4C52336167,-78
2025-06-14T22:53:11Z,521978190D,-74
2025-06-14T22:53:11Z,34522D2D87,-85
2025-06-14T22:53:15Z,3366551929,-83
2025-06-14T22:53:16Z,4C52336167,-78
2025-06-14T22:53:16Z,521978190D,-74
2025-06-14T22:53:16Z,34522D2D87,-85
2025-06-14T22:53:21Z,3366551929,-83
2025-06-14T22:53:21Z,4C52336167,-79
2025-06-14T22:53:21Z,521978190D,-74
2025-06-14T22:53:21Z,34522D2D87,-85
2025-06-14T22:53:26Z,3366551929,-83
2025-06-14T22:53:26Z,4C52336167,-79
2025-06-14T22:53:26Z,521978190D,-74
2025-06-14T22:53:27Z,34522D2D87,-83
2025-06-14T22:53:31Z,3366551929,-84
2025-06-14T22:53:31Z,4C52336167,-79
2025-06-14T22:53:31Z,521978190D,-74
2025-06-14T22:53:32Z,34522D2D87,-84
2025-06-14T22:53:36Z,3366551929,-83
2025-06-14T22:53:37Z,521978190D,-78
2025-06-14T22:53:37Z,34522D2D87,-85
2025-06-14T22:53:41Z,3366551929,-83
2025-06-14T22:53:42Z,521978190D,-74
2025-06-14T22:53:42Z,34522D2D87,-84
2025-06-14T22:53:46Z,3366551929,-83
2025-06-14T22:53:47Z,521978190D,-74
2025-06-14T22:53:47Z,4C52336167,-79
2025-06-14T22:53:47Z,34522D2D87,-85
2025-06-14T22:53:52Z,3366551929,-83
2025-06-14T22:53:52Z,521978190D,-74
2025-06-14T22:53:52Z,4C52336167,-78
2025-06-14T22:53:53Z,34522D2D87,-85
2025-06-14T22:53:57Z,3366551929,-83
2025-06-14T22:53:57Z,521978190D,-74
2025-06-14T22:53:57Z,4C52336167,-78
2025-06-14T22:53:58Z,34522D2D87,-84
2025-06-14T22:54:02Z,3366551929,-83
2025-06-14T22:54:02Z,521978190D,-74
2025-06-14T22:54:03Z,4C52336167,-79
2025-06-14T22:54:03Z,34522D2D87,-85
2025-06-14T22:54:07Z,3366551929,-83
2025-06-14T22:54:08Z,521978190D,-74
2025-06-14T22:54:08Z,4C52336167,-78
2025-06-14T22:54:08Z,34522D2D87,-85
2025-06-14T22:54:12Z,3366551929,-83
2025-06-14T22:54:13Z,521978190D,-74
2025-06-14T22:54:13Z,4C52336167,-78
2025-06-14T22:54:18Z,3366551929,-83
2025-06-14T22:54:18Z,521978190D,-74
2025-06-14T22:54:18Z,34522D2D87,-79
2025-06-14T22:54:23Z,3366551929,-83
2025-06-14T22:54:23Z,521978190D,-74
2025-06-14T22:54:24Z,34522D2D87,-84
2025-06-14T22:54:24Z,4C52336167,-76
2025-06-14T22:54:28Z,3366551929,-83
2025-06-14T22:54:28Z,521978190D,-74
2025-06-14T22:54:29Z,34522D2D87,-84
2025-06-14T22:54:29Z,4C52336167,-79
2025-06-14T22:54:33Z,3366551929,-84
2025-06-14T22:54:34Z,521978190D,-74
2025-06-14T22:54:38Z,3366551929,-84
2025-06-14T22:54:39Z,521978190D,-74
2025-06-14T22:54:39Z,34522D2D87,-84
2025-06-14T22:54:39Z,4C52336167,-79
2025-06-14T22:54:43Z,3366551929,-83
2025-06-14T22:54:44Z,521978190D,-74
2025-06-14T22:54:44Z,34522D2D87,-84
2025-06-14T22:54:49Z,3366551929,-83
2025-06-14T22:54:49Z,521978190D,-74
2025-06-14T22:54:49Z,34522D2D87,-84
2025-06-14T22:54:50Z,4C52336167,-79
2025-06-14T22:54:54Z,3366551929,-84
2025-06-14T22:54:54Z,521978190D,-74
2025-06-14T22:54:55Z,34522D2D87,-84
2025-06-14T22:54:55Z,4C52336167,-79
2025-06-14T22:54:59Z,3366551929,-84
2025-06-14T22:54:59Z,521978190D,-74
2025-06-14T22:55:00Z,34522D2D87,-84
2025-06-14T22:55:04Z,3366551929,-83
2025-06-14T22:55:05Z,521978190D,-75
2025-06-14T22:55:05Z,34522D2D87,-84
2025-06-14T22:55:06Z,4C52336167,-78
2025-06-14T22:55:09Z,3366551929,-83
2025-06-14T22:55:10Z,521978190D,-74
2025-06-14T22:55:10Z,34522D2D87,-84
2025-06-14T22:55:11Z,4C52336167,-78
2025-06-14T22:55:15Z,3366551929,-83
2025-06-14T22:55:15Z,521978190D,-74
2025-06-14T22:55:15Z,34522D2D87,-84
2025-06-14T22:55:16Z,4C52336167,-79
2025-06-14T22:55:20Z,3366551929,-83
2025-06-14T22:55:20Z,521978190D,-74
2025-06-14T22:55:20Z,34522D2D87,-84
2025-06-14T22:55:21Z,4C52336167,-78
2025-06-14T22:55:25Z,3366551929,-83
2025-06-14T22:55:25Z,521978190D,-74
2025-06-14T22:55:26Z,34522D2D87,-85
2025-06-14T22:55:26Z,4C52336167,-79
2025-06-14T22:55:30Z,3366551929,-83
2025-06-14T22:55:30Z,521978190D,-74
2025-06-14T22:55:31Z,34522D2D87,-84
2025-06-14T22:55:32Z,4C52336167,-79
